osm_id,lon,lat,building_tag,name,용도분류,판정단계,판정근거
w344898656,126.974670,37.550575,yes,,미분류,-,OSM 내 용도 근거 없음
w344898657,126.975229,37.548494,yes,,미분류,-,OSM 내 용도 근거 없음
w344898658,126.974790,37.547901,yes,,미분류,-,OSM 내 용도 근거 없음
w344898659,126.973051,37.549809,yes,,미분류,-,OSM 내 용도 근거 없음
w348488138,126.981042,37.562425,commercial,한국은행 소공별관,상업·업무,L1,building=commercial
w348488378,126.980911,37.563118,commercial,한진빌딩,상업·업무,L1,building=commercial
w348489095,126.980449,37.561969,yes,한국은행 화폐박물관,종교·문화,L2,tourism=museum
w348490008,126.979802,37.561587,yes,,미분류,-,OSM 내 용도 근거 없음
w348490554,126.979751,37.562482,yes,한국은행 본관,상업·업무,L3,명칭 '한국은행 본관' 중 '은행'
w348490622,126.981394,37.563082,commercial,한진빌딩,상업·업무,L1,building=commercial
w348491208,126.982495,37.563123,yes,,미분류,-,OSM 내 용도 근거 없음
w348491209,126.983734,37.561757,yes,,상업·업무,L5,인접 POI 스냅 1개: 카페개네 (3m)
w348491211,126.983157,37.561469,yes,,공공·교육,L6,포함 영역: amenity=school (한성화교학교)
w348491212,126.983051,37.561746,school,한국한성화교 소학교,공공·교육,L1,building=school
w348491213,126.983347,37.561520,yes,,공공·교육,L6,포함 영역: amenity=school (한성화교학교)
w348491215,126.983696,37.562230,yes,,공공·교육,L6,포함 영역: amenity=school (한성화교학교)
w348491216,126.983800,37.561997,yes,,공공·교육,L6,포함 영역: amenity=school (한성화교학교)
w348491218,126.983167,37.561377,yes,,상업·업무,L4,내부 POI 1개: 꽁시면관
w348491219,126.983240,37.561392,yes,,상업·업무,L5,인접 POI 스냅 1개: 겐로쿠 우동(명동점) (2m)
w348491220,126.983328,37.561404,commercial,,상업·업무,L1,building=commercial
w348491221,126.983406,37.561415,commercial,,상업·업무,L1,building=commercial
w348491222,126.983541,37.561430,yes,,미분류,-,OSM 내 용도 근거 없음
w348491223,126.983474,37.561419,yes,,상업·업무,L4,내부 POI 1개: 오다리집
w348626446,127.003295,37.563841,yes,제일제당,상업·업무,L2,office=company
w348649722,127.008545,37.568047,yes,밀리오레,상업·업무,L2,shop=mall
w348821553,126.983610,37.594573,yes,말바위안내소,종교·문화,L6,포함 영역: historic=citywalls (서울한양도성)
w348885649,127.003890,37.587913,city_gate,혜화문,종교·문화,L2,historic=city_gate
w355578660,126.983438,37.563513,commercial,,상업·업무,L1,building=commercial
w355578661,126.983474,37.563307,commercial,,상업·업무,L1,building=commercial
w355578662,126.983532,37.563157,yes,,상업·업무,L4,"내부 POI 3개: 강남교자 명동점2, 강남교자 명동점1, 강남교자 명동점"
w355592109,126.983571,37.563055,yes,,상업·업무,L4,"내부 POI 2개: amenity=restaurant, 가무"
w355592110,126.983642,37.562887,yes,,상업·업무,L4,"내부 POI 5개: Nyunyu, 카페미뇽 명동점, 양밍위 황먼지 미판"
w355592111,126.983684,37.562692,commercial,,상업·업무,L1,building=commercial
w355592112,126.983728,37.562507,yes,,상업·업무,L4,내부 POI 1개: 카페드파리 명동2호점
w355592113,126.983783,37.563461,yes,유네스코회관,상업·업무,L4,"내부 POI 11개: 봄온한의원, 마하나임 교회, 유네스코한국위원회"
w355592114,126.983621,37.561441,yes,,상업·업무,L4,내부 POI 1개: The Face Shop
w355592115,126.983721,37.561432,yes,,미분류,-,OSM 내 용도 근거 없음
w355592116,126.983855,37.561484,commercial,,상업·업무,L1,building=commercial
w355592117,126.983981,37.561579,commercial,,상업·업무,L1,building=commercial
w355592118,126.982983,37.562008,yes,,공공·교육,L6,포함 영역: amenity=school (한성화교학교)
w355592120,126.983932,37.561826,commercial,,상업·업무,L1,building=commercial
w355592121,126.983816,37.562311,commercial,,상업·업무,L1,building=commercial
w355592122,126.984139,37.561511,yes,,상업·업무,L4,내부 POI 1개: MEDIHEAL
w355592123,126.984249,37.561525,commercial,,상업·업무,L1,building=commercial
w355592124,126.984230,37.561725,yes,사보이호텔,상업·업무,L2,tourism=hotel
w355592125,126.984494,37.561857,yes,,상업·업무,L4,내부 POI 1개: Indie Brand
w355592126,126.984711,37.561893,commercial,,상업·업무,L1,building=commercial
w355592128,126.984493,37.561627,commercial,,상업·업무,L1,building=commercial
w355592129,126.984682,37.561625,yes,,상업·업무,L4,내부 POI 1개: Savoy
w355592130,126.984785,37.561583,yes,,미분류,-,OSM 내 용도 근거 없음
w355592131,126.984856,37.561610,yes,,상업·업무,L4,내부 POI 1개: 존앤존스
w355592132,126.984761,37.561788,commercial,,상업·업무,L1,building=commercial
w355592133,126.984060,37.562468,commercial,,상업·업무,L1,building=commercial
w355592134,126.984016,37.562219,commercial,,상업·업무,L1,building=commercial
w355592135,126.984110,37.562093,yes,에뛰드하우스,상업·업무,L2,shop=cosmetics
w355592136,126.984194,37.562277,commercial,,상업·업무,L1,building=commercial
w355592137,126.984250,37.562071,commercial,,상업·업무,L1,building=commercial
w355592138,126.984078,37.561980,commercial,,상업·업무,L1,building=commercial
w355592139,126.984472,37.562612,yes,,상업·업무,L4,내부 POI 1개: 한식 왕비집
w355592140,126.984626,37.562498,yes,,상업·업무,L4,"내부 POI 2개: 콩불, 맘스터치"
w355592141,126.984631,37.562375,yes,Fila,상업·업무,L2,shop=clothes
w355592142,126.984482,37.562333,yes,,상업·업무,L4,"내부 POI 5개: BALBAL VINTAGE, Acme De La Vie (ADLV), (주)캘리스코 사보텐명동중앙점"
w355592144,126.985079,37.562446,yes,M-PLAZA,상업·업무,L2,shop=yes
w355592145,126.984966,37.562063,commercial,,상업·업무,L1,building=commercial
w355592146,126.985141,37.562134,commercial,,상업·업무,L1,building=commercial
w355592147,126.985327,37.562181,yes,아뜰리에7,상업·업무,L2,shop=hairdresser
w355592148,126.985480,37.562257,yes,,상업·업무,L4,"내부 POI 2개: 라화쿵부 명동2호점, 명동 더식당"
w355592149,126.985519,37.562160,commercial,,상업·업무,L1,building=commercial
w355592150,126.984948,37.561949,commercial,,상업·업무,L1,building=commercial
w355592151,126.985077,37.561896,yes,,상업·업무,L4,내부 POI 1개: 캐치업왁싱 명동점
w355592152,126.985245,37.561930,commercial,,상업·업무,L1,building=commercial
w355592153,126.985317,37.561936,yes,,상업·업무,L4,내부 POI 1개: 세븐
w355592154,126.985481,37.561964,commercial,,상업·업무,L1,building=commercial
w355592155,126.985584,37.562034,yes,프리모 바치오바치,상업·업무,L2,amenity=restaurant
w355592156,126.985660,37.561831,yes,,상업·업무,L4,"내부 POI 2개: 덤핑마트, 명동 예쁨주의 상상의원"
w355592157,126.984987,37.561617,yes,,미분류,-,OSM 내 용도 근거 없음
w355593259,126.985078,37.561644,yes,,미분류,-,OSM 내 용도 근거 없음
w355593260,126.985198,37.561672,yes,,미분류,-,OSM 내 용도 근거 없음
w355593261,126.985302,37.561722,yes,,상업·업무,L4,내부 POI 1개: MIZO Esthetic
w355593262,126.985409,37.561732,yes,미조호텔,상업·업무,L2,tourism=hotel
w355593263,126.985528,37.561749,yes,,미분류,-,OSM 내 용도 근거 없음
w355593264,126.984824,37.562784,yes,,상업·업무,L4,"내부 POI 3개: Supy, 수피 카페(SUPY CAFE), Discovery Expedition"
w355593265,126.984896,37.562888,commercial,,상업·업무,L1,building=commercial
w355593266,126.984845,37.562995,yes,,공공·교육,L4,내부 POI 1개: CNP 차앤박 피부과
w355593267,126.984838,37.563120,commercial,,상업·업무,L1,building=commercial
w355593268,126.984742,37.563068,yes,에스쁘아,상업·업무,L2,shop=cosmetics
w355593269,126.985050,37.562830,yes,,상업·업무,L4,"내부 POI 2개: 리틀하노이, 후게츠 명동점"
w355593270,126.985173,37.563172,yes,,상업·업무,L4,"내부 POI 3개: amenity=restaurant, amenity=restaurant, 충무김밥"
w355593271,126.985181,37.563050,commercial,,상업·업무,L1,building=commercial
w355593272,126.985175,37.562907,commercial,,상업·업무,L1,building=commercial
w355593273,126.985301,37.562919,retail,,상업·업무,L1,building=retail
w355604708,126.984686,37.563667,commercial,,상업·업무,L1,building=commercial
w355604709,126.985014,37.563682,yes,소테츠 프레사 인 서울 명동,상업·업무,L2,tourism=hotel
w355604710,126.984726,37.563432,yes,,상업·업무,L4,내부 POI 1개: MLB
w355604711,126.985066,37.563409,commercial,,상업·업무,L1,building=commercial
w355604712,126.984680,37.563532,yes,,미분류,-,OSM 내 용도 근거 없음
w355604713,126.984677,37.563275,commercial,,상업·업무,L1,building=commercial
w355604714,126.984854,37.563294,yes,,미분류,-,OSM 내 용도 근거 없음
w355606430,126.984741,37.564029,yes,,상업·업무,L4,"내부 POI 3개: 신한은행, 다이소, 라인프렌즈 명동"
w355606431,126.984985,37.563900,yes,,상업·업무,L4,"내부 POI 2개: beautywave, 굿약국"
w355606432,126.984506,37.564076,yes,,미분류,-,OSM 내 용도 근거 없음
w355606433,126.984503,37.564186,yes,맥도날드,상업·업무,L2,amenity=fast_food
w355606434,126.984475,37.564335,yes,,상업·업무,L4,"내부 POI 4개: 오설록, 김가네 명동, 공차"
w355606435,126.984690,37.564226,yes,,상업·업무,L4,"내부 POI 10개: 완도댁, 코코커피(COCO COFFEE), 타지(Taj)"
w355606436,126.984873,37.564153,yes,,상업·업무,L4,"내부 POI 6개: 명동 조개구이찜, amenity=bureau_de_change, amenity=restaurant"
w355606437,126.984475,37.564571,yes,,상업·업무,L4,"내부 POI 5개: 명동할머니국수, amenity=restaurant, 본가(명동점)"
w355606438,126.984422,37.564487,yes,,상업·업무,L4,"내부 POI 2개: 김가네, 명동하이약국"
w355606439,126.984568,37.564472,yes,원조한치,상업·업무,L2,amenity=restaurant
w355606440,126.984713,37.564370,yes,,상업·업무,L4,"내부 POI 4개: 왕비집, 원당, 보승회관 명동점"
w355606441,126.984690,37.564605,yes,,상업·업무,L4,내부 POI 1개: Metcha
w355606442,126.984703,37.564497,yes,,미분류,-,OSM 내 용도 근거 없음
w355606443,126.984222,37.563242,yes,,상업·업무,L4,내부 POI 1개: 미나미에스테
w355606444,126.984498,37.562046,yes,,상업·업무,L4,내부 POI 1개: SKIN1004
w355606445,126.984697,37.562080,yes,,상업·업무,L4,내부 POI 1개: K그랜드호텔명동
w355606446,126.984435,37.563284,yes,,상업·업무,L4,내부 POI 1개: AHC
w355606447,126.984255,37.563122,yes,,미분류,-,OSM 내 용도 근거 없음
w355606448,126.984480,37.563160,yes,ABC Mart,상업·업무,L2,shop=shoes
w355606449,126.984300,37.563012,yes,,상업·업무,L4,내부 POI 1개: 레드망고 & 카카오그린
w355606450,126.984482,37.563041,yes,,상업·업무,L4,"내부 POI 2개: amenity=cafe, 카카오그린 명동점"
w355606451,126.984303,37.562898,yes,,상업·업무,L4,"내부 POI 3개: 아기곰의 꿀단지, amenity=restaurant, 세븐일레븐 명동올마스크점"
w355606452,126.984324,37.562761,yes,,상업·업무,L4,내부 POI 1개: Tommy Hilfiger
w355616398,126.984546,37.562853,yes,,상업·업무,L4,"내부 POI 3개: Converse, 라멜렉스약국, 명동베리뉴약국"
w355616402,126.984462,37.562787,yes,,미분류,-,OSM 내 용도 근거 없음
w355616408,126.983887,37.563135,yes,,상업·업무,L4,"내부 POI 6개: THE-STA1, 삼보식당, 스페이스"
w355616412,126.984055,37.563177,yes,,상업·업무,L4,"내부 POI 2개: juuneedu, 식스투스코리아"
w355616417,126.983947,37.562927,yes,,미분류,-,OSM 내 용도 근거 없음
w355616423,126.984089,37.562908,yes,,상업·업무,L4,"내부 POI 3개: PLACJEANS, 비꼴로, COIN"
w355616430,126.984126,37.562706,yes,,상업·업무,L4,"내부 POI 3개: Fila, 딤딩, 최강달인 춘천닭갈비 명동점"
w355616443,126.983702,37.563166,yes,,상업·업무,L4,"내부 POI 4개: 램프, Hawatteok cheese pizzas Andy tteokbokki, 포엠"
w355616446,126.983757,37.563018,yes,,상업·업무,L4,"내부 POI 4개: Wappen House, Cocorea, 시실리"
w355616448,126.983811,37.562879,yes,,상업·업무,L4,"내부 POI 2개: Coco, Cocorea"
w355616451,126.983903,37.562723,yes,,상업·업무,L4,"내부 POI 6개: TOO COOL FOR SCHOOL, 누드, 정성본"
w355616455,126.984023,37.563648,yes,,공공·교육,L4,내부 POI 1개: 명동치안센터
w355616458,126.984208,37.563578,yes,,상업·업무,L4,"내부 POI 2개: shop=department_store, 프로이벤트엠엔에프"
w355616462,126.984120,37.563444,yes,,상업·업무,L4,"내부 POI 6개: 진사댁, 백제삼계탕, BRICKSAND"
w355616465,126.984278,37.563395,yes,SYSTEM,상업·업무,L2,shop=clothes
w355616471,126.984340,37.563646,yes,Eider,상업·업무,L2,shop=clothes
w355616475,126.984409,37.563522,yes,K-SWISS,상업·업무,L2,shop=clothes
w355616480,126.984425,37.563407,yes,LANEIGE,상업·업무,L2,shop=cosmetics
w355616484,126.985366,37.563325,yes,화장품랜드21,상업·업무,L2,shop=cosmetics
w355616488,126.985519,37.563343,yes,,상업·업무,L4,"내부 POI 3개: 장군보쌈, sinseon selleongtang ox bone soup, 틈새 커피점"
w355625101,126.985399,37.563106,yes,,상업·업무,L4,"내부 POI 14개: DVD CLUB, shop=cosmetics, amenity=restaurant"
w355625102,126.985472,37.563198,yes,,상업·업무,L4,내부 POI 1개: 이탈리안 플레이트
w355625103,126.985540,37.563212,yes,,상업·업무,L4,"내부 POI 2개: 명동닭한마리, 유가네 닭갈비"
w355625104,126.985534,37.563069,yes,,상업·업무,L4,"내부 POI 3개: 이가촌, Chick Gimbap, 고양이사랑채"
w355625105,126.985548,37.562843,yes,BASIC HOUSE,상업·업무,L2,shop=clothes
w355625106,126.985519,37.562714,retail,,상업·업무,L1,building=retail
w355625107,126.985664,37.562753,yes,,상업·업무,L4,내부 POI 1개: 명동함흥면옥
w355625108,126.985543,37.562629,yes,프랑크프로보,상업·업무,L2,shop=hairdresser
w355625109,126.985593,37.562562,retail,,상업·업무,L1,building=retail
w355625110,126.985641,37.562359,yes,,상업·업무,L4,내부 POI 1개: 두가헤어
w355625111,126.985654,37.562310,yes,,미분류,-,OSM 내 용도 근거 없음
w355625112,126.985690,37.562243,yes,KAPPA,상업·업무,L2,shop=clothes
w355625113,126.985680,37.562624,yes,,상업·업무,L4,"내부 POI 2개: amenity=restaurant, 고운키365맨"
w355625114,126.985767,37.562525,yes,,상업·업무,L4,"내부 POI 1개: Wongdang Gamjatang, Pork bone soup"
w355625115,126.985796,37.562390,yes,,상업·업무,L4,"내부 POI 2개: 명동일품한우방, 아라치치킨 명동점"
w355625116,126.985837,37.562300,yes,,상업·업무,L4,"내부 POI 3개: 화롯마당, 초원식당, 명동휴식"
w355625117,126.982762,37.564235,hotel,이비스 앰배서더 서울 명동,상업·업무,L1,building=hotel
w355625118,126.982266,37.563793,yes,COFFINE GRUNARU,상업·업무,L2,amenity=cafe
w355625120,126.982648,37.563856,retail,,상업·업무,L1,building=retail
w355625121,126.982820,37.563806,yes,MISSHA,상업·업무,L2,shop=cosmetics
w355625123,126.982341,37.563725,retail,,상업·업무,L1,building=retail
w355625125,126.982684,37.563753,retail,,상업·업무,L1,building=retail
w355625126,126.982791,37.563750,retail,,상업·업무,L1,building=retail
w355625128,126.982978,37.563804,yes,INNISFREE,상업·업무,L2,shop=cosmetics
w355625129,126.983319,37.563872,yes,,상업·업무,L4,내부 POI 1개: 안동찜닭 백숙
w355625130,126.983337,37.563763,yes,LESMORE,상업·업무,L2,shop=shoes
w355625131,126.983778,37.564307,yes,,상업·업무,L4,"내부 POI 9개: 미사랑치과, shop=shoes, 호텔28 명동"
w355626334,126.984091,37.563979,yes,명동예술극장,종교·문화,L2,amenity=theatre
w355626335,126.983662,37.564148,yes,,상업·업무,L5,"인접 POI 스냅 2개: 摩休頓納年糕鍋 (5m), 난다아로마 (6m)"
w355626336,126.983588,37.564096,yes,,미분류,-,OSM 내 용도 근거 없음
w355626337,126.983581,37.563981,yes,,상업·업무,L4,"내부 POI 2개: 명동돈가스, 하이베스트문구 명동점"
w355626338,126.983595,37.563876,yes,LF,상업·업무,L2,shop=clothes
w355626339,126.983891,37.564164,yes,,상업·업무,L4,"내부 POI 2개: 미성옥, 명동부대찌개"
w355630940,126.987351,37.564032,yes,서울대교구 가톨릭회관,종교·문화,L6,포함 영역: amenity=place_of_worship (명동대성당)
w355630942,126.986029,37.563350,church,천주교서울대교구청,종교·문화,L1,building=church
w355630943,126.988351,37.562411,yes,샬트르성바오르 수녀회,종교·문화,L6,포함 영역: amenity=place_of_worship (명동대성당)
w355644299,126.983366,37.575131,yes,,상업·업무,L4,내부 POI 1개: GS25
w355644300,126.983434,37.575056,yes,,상업·업무,L4,내부 POI 1개: shop=art
w355644301,126.983651,37.574878,yes,,미분류,-,OSM 내 용도 근거 없음
w355644303,126.983288,37.574897,commercial,동덕빌딩,상업·업무,L1,building=commercial
w355644305,126.984240,37.574333,yes,,미분류,-,OSM 내 용도 근거 없음
w355652614,126.984279,37.574190,yes,,상업·업무,L4,내부 POI 1개: amenity=cafe
w355652615,126.984394,37.574162,yes,,상업·업무,L4,내부 POI 1개: 도채비도반한찻집
w355652616,126.984476,37.574114,yes,,상업·업무,L4,내부 POI 1개: 겟앤쇼
w355652617,126.984336,37.574060,yes,,미분류,-,OSM 내 용도 근거 없음
w355652619,126.983618,37.575269,yes,,상업·업무,L4,내부 POI 1개: amenity=cafe
w355652620,126.983771,37.575109,yes,원주한지,상업·업무,L2,shop=yes
w355652622,126.983812,37.575337,yes,,종교·문화,L5,인접 POI 스냅 1개: tourism=attraction (0m)
w355652624,126.984253,37.574636,yes,,미분류,-,OSM 내 용도 근거 없음
w355652626,126.984322,37.574524,yes,,미분류,-,OSM 내 용도 근거 없음
w355652627,126.984424,37.574500,yes,토방,상업·업무,L2,amenity=pub
w355652629,126.984515,37.574421,yes,,상업·업무,L4,내부 POI 1개: 인사동그집
w355652635,126.985106,37.574126,yes,북촌손만두,상업·업무,L2,amenity=restaurant
w355652640,126.983920,37.575049,yes,,미분류,-,OSM 내 용도 근거 없음
w355652642,126.983927,37.574987,yes,인사미술공간,상업·업무,L2,shop=art
w355652648,126.983902,37.575576,yes,종로경찰서별관,공공·교육,L2,amenity=police
w355652651,126.984279,37.575535,yes,관훈,상업·업무,L2,shop=art
w355652654,126.984399,37.575176,yes,산골물,상업·업무,L2,amenity=restaurant
